GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US61326,61326,ZCTA5 61326,2296,104
8600000US61327,61327,ZCTA5 61327,1216,167
8600000US61328,61328,ZCTA5 61328,13,17
8600000US61329,61329,ZCTA5 61329,1419,134
8600000US61330,61330,ZCTA5 61330,1463,186
8600000US61331,61331,ZCTA5 61331,0,11
8600000US61332,61332,ZCTA5 61332,79,34
8600000US61333,61333,ZCTA5 61333,299,93
8600000US61334,61334,ZCTA5 61334,638,140
8600000US61335,61335,ZCTA5 61335,500,122
8600000US61336,61336,ZCTA5 61336,847,219
8600000US61337,61337,ZCTA5 61337,600,150
8600000US61338,61338,ZCTA5 61338,267,87
8600000US61340,61340,ZCTA5 61340,371,94
8600000US61341,61341,ZCTA5 61341,7877,365
8600000US61342,61342,ZCTA5 61342,8873,343
8600000US61344,61344,ZCTA5 61344,321,63
8600000US61345,61345,ZCTA5 61345,811,127
8600000US61346,61346,ZCTA5 61346,73,38
8600000US61348,61348,ZCTA5 61348,4654,136
8600000US61349,61349,ZCTA5 61349,932,140
