GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
8600000US61001,61001,ZCTA5 61001,51250,14583
8600000US61006,61006,ZCTA5 61006,54213,4137
8600000US61007,61007,ZCTA5 61007,61250,23021
8600000US61008,61008,ZCTA5 61008,57806,3780
8600000US61010,61010,ZCTA5 61010,71632,7757
8600000US61011,61011,ZCTA5 61011,87750,13548
8600000US61012,61012,ZCTA5 61012,59667,9439
8600000US61013,61013,ZCTA5 61013,55000,20455
8600000US61014,61014,ZCTA5 61014,55250,8769
8600000US61015,61015,ZCTA5 61015,56042,20822
8600000US61016,61016,ZCTA5 61016,70571,13616
8600000US61018,61018,ZCTA5 61018,52813,14282
8600000US61019,61019,ZCTA5 61019,58165,3636
8600000US61020,61020,ZCTA5 61020,66111,4814
8600000US61021,61021,ZCTA5 61021,49105,4208
8600000US61024,61024,ZCTA5 61024,68125,18064
8600000US61025,61025,ZCTA5 61025,56960,8282
8600000US61027,61027,ZCTA5 61027,-,**
8600000US61028,61028,ZCTA5 61028,48864,8279
8600000US61030,61030,ZCTA5 61030,49043,2207
8600000US61031,61031,ZCTA5 61031,49667,10087
8600000US61032,61032,ZCTA5 61032,39547,2427
8600000US61036,61036,ZCTA5 61036,55491,6687
8600000US61037,61037,ZCTA5 61037,95278,68654
8600000US61038,61038,ZCTA5 61038,53167,30973
8600000US61039,61039,ZCTA5 61039,58173,13837
8600000US61041,61041,ZCTA5 61041,47188,6064
8600000US61042,61042,ZCTA5 61042,50972,9493
8600000US61043,61043,ZCTA5 61043,56667,8731
8600000US61044,61044,ZCTA5 61044,67054,14686
8600000US61046,61046,ZCTA5 61046,52944,4286
8600000US61047,61047,ZCTA5 61047,52222,5906
8600000US61048,61048,ZCTA5 61048,47955,9252
8600000US61049,61049,ZCTA5 61049,60313,14259
8600000US61050,61050,ZCTA5 61050,31875,19179
8600000US61051,61051,ZCTA5 61051,51058,10767
8600000US61052,61052,ZCTA5 61052,58355,9233
8600000US61053,61053,ZCTA5 61053,47143,6957
8600000US61054,61054,ZCTA5 61054,36816,6059
8600000US61057,61057,ZCTA5 61057,72639,32013
8600000US61059,61059,ZCTA5 61059,19408,10030
8600000US61060,61060,ZCTA5 61060,55000,9317
8600000US61061,61061,ZCTA5 61061,50494,4717
8600000US61062,61062,ZCTA5 61062,60000,10704
8600000US61063,61063,ZCTA5 61063,56216,7855
8600000US61064,61064,ZCTA5 61064,51576,5548
8600000US61065,61065,ZCTA5 61065,57312,10637
8600000US61067,61067,ZCTA5 61067,40726,9440
8600000US61068,61068,ZCTA5 61068,47912,3651
8600000US61070,61070,ZCTA5 61070,52607,27639
8600000US61071,61071,ZCTA5 61071,39823,1886
8600000US61072,61072,ZCTA5 61072,74668,4022
8600000US61073,61073,ZCTA5 61073,78285,4269
8600000US61074,61074,ZCTA5 61074,39115,7160
